UserIdentifier,UserBrowser,D01,D02,D03,D04,D05,D06,D07
1494ac8ecbf108c9b03a5b8f9b279f8e,Chrome 78.0.3904.108 (Desktop),K,1994.0,4.0,2.0,1.0,6.0,4.0
6e3bcbdb815a3214f5ab8e05c99fd746,Chrome 78.0.3904.108 (Desktop),K,1992.0,3.0,1.0,1.0,7.0,3.0
0173e39fce2abedd85d8a7f12f580ccb,Edge 17.17134 (Desktop),M,1978.0,3.0,2.0,4.0,6.0,3.0
0b90c58e73c86b4de6f50003aaa6a95e,Chrome 78.0.3904.108 (Mobile),K,1988.0,3.0,5.0,1.0,7.0,4.0
ab7c4c250f3989930880d90ce109b718,Chrome 78.0.3904.108 (Mobile),K,1982.0,3.0,2.0,1.0,5.0,4.0
e127f37c7b6c79bdb6e44d82df237c2f,Opera 63.0.3368.94 (Desktop),K,1978.0,4.0,2.0,4.0,6.0,3.0
c3fec53e58d90afb7e9cc963fca1203d,Chrome 78.0.3904.108 (Mobile),K,1985.0,4.0,2.0,4.0,7.0,4.0
6a934a1da335afeedc9e8baed7a4bd22,Chrome 55.0.2883.91 (Mobile),K,1997.0,3.0,3.0,3.0,5.0,6.0
f6236875d3999930f84cda8cbe3de633,Chrome 78.0.3904.108 (Mobile),K,1990.0,4.0,2.0,2.0,10.0,2.0
8c2a83052062f52e94bf2da265f4af0f,Firefox 71.0 (Desktop),M,1961.0,2.0,2.0,1.0,4.0,4.0
2a0cda5d930c5dcb686a883cf6bcd7cb,Chrome 78.0.3904.108 (Desktop),M,1953.0,2.0,4.0,3.0,8.0,2.0
b43a88d58e47e3e2bb70a12b12c83591,Chrome 79.0.3945.136 (Mobile),M,1976.0,4.0,2.0,5.0,8.0,2.0
32b76a5ec577c156e984e7679dd0cdce,Opera 66.0.3515.72 (Desktop),M,2001.0,4.0,3.0,5.0,7.0,2.0
8eac479fd4c0d044535c8ab93ece01ea,Chrome 78.0.3904.108 (Mobile),K,1992.0,4.0,2.0,1.0,8.0,5.0
0432e361631b741e88e7d13a51caf90c,Chrome 78.0.3904.108 (Desktop),K,1991.0,3.0,6.0,1.0,8.0,5.0
ddd4ce91e5fff051a9b249a92565b87b,Firefox 71.0 (Desktop),K,1955.0,4.0,4.0,1.0,7.0,2.0
c21b0acd7e9e7c6ad199f7221b946b74,Firefox 72.0 (Desktop),M,1986.0,4.0,2.0,2.0,7.0,4.0
0f84ea75c2ca36a2e41e415df3e31c0a,Chrome 78.0.3904.108 (Desktop),K,1976.0,3.0,2.0,4.0,6.0,2.0
5b0b5fbfb12e549dd0d37a4949bf4c93,Chrome 78.0.3904.108 (Desktop),K,1963.0,4.0,2.0,3.0,6.0,3.0
6e48f83836df7e3208b16ac7a5b50f49,Chrome 78.0.3904.62 (Mobile),M,1983.0,4.0,2.0,3.0,10.0,1.0
4aa804e24bcddf5d1b2769781d7828ab,Chrome 71.0.3578.99 (Mobile),K,1992.0,3.0,2.0,4.0,7.0,1.0
a3cc0b9b16437b148066afc3680cae9a,Firefox 52.0 (Desktop),K,1973.0,3.0,2.0,3.0,8.0,3.0
ce60bbfd31f7d5f3aae33f84e216e1e0,Opera 66.0.3515.72 (Desktop),M,1979.0,2.0,2.0,2.0,7.0,6.0
8c923e8d292143fa68d0a6b5056b37f0,Chrome 78.0.3904.108 (Mobile),K,1992.0,4.0,5.0,1.0,7.0,3.0
a7c05be2b14a1228640a1770ae2f6dac,Chrome 80.0.3987.87 (Desktop),M,1999.0,3.0,3.0,5.0,10.0,1.0
32b24dc07b95b5f0c88af307f520ec45,Firefox 71.0 (Desktop),K,1976.0,3.0,2.0,4.0,5.0,4.0
454f9e1d4766c356c63d4a03d942305c,Chrome 79.0.3945.93 (Mobile),K,1996.0,3.0,3.0,5.0,6.0,1.0
01b80e4083609b0863e09a112152bb69,Chrome 79.0.3945.130 (Desktop),M,1980.0,4.0,1.0,2.0,9.0,2.0
fb21c4d442ad5939bee4257679eb63ac,Chrome 80.0.3987.87 (Mobile),K,1995.0,3.0,6.0,1.0,2.0,2.0
d26fbfd6064456736d9d591b4e93c973,Chrome 71.0.3578.141 (Mobile),K,1995.0,4.0,6.0,2.0,3.0,3.0
26f5fa85628c2bf58b70fdf6460ac777,Firefox 71.0 (Desktop),M,1961.0,3.0,4.0,4.0,9.0,2.0
ed93375c3708dc02bee7a53a2ef0f52a,Chrome 70.0.3538.80 (Mobile),M,1962.0,2.0,2.0,2.0,3.0,2.0
f3420fe87b79af82230f871936b39f1f,Firefox 72.0 (Desktop),M,1980.0,4.0,2.0,4.0,8.0,4.0
ac4db9bc2634f09fa0896c090248a290,Chrome 80.0.3987.87 (Mobile),M,1982.0,2.0,2.0,1.0,4.0,4.0
5b2ab877760b7c8e98c8ade30f17627e,Firefox 71.0 (Desktop),M,1964.0,3.0,6.0,2.0,1.0,1.0
924e1b62209ceef940c874066cb63e4b,Firefox 70.0 (Desktop),M,1963.0,3.0,2.0,5.0,6.0,4.0
500e1b9509d48b82af1c9c55fb41ea19,Chrome 79.0.3945.130 (Desktop),M,1963.0,3.0,1.0,3.0,5.0,3.0
08778570930529687749498e38b5b70b,Chrome 78.0.3904.108 (Desktop),K,1964.0,4.0,4.0,3.0,5.0,1.0
007079c718eff3683d244e6bceb67f35,Firefox 71.0 (Desktop),K,1968.0,3.0,2.0,1.0,7.0,3.0
68c07a0e5af451cbc145aab70bbfdb15,Chrome 78.0.3904.108 (Mobile),K,2001.0,1.0,3.0,2.0,8.0,5.0
40d598b460602b76962ae2965a955aac,Firefox 72.0 (Desktop),K,1998.0,3.0,2.0,3.0,6.0,4.0
04da5a2a192ce64058dd37c7771f5d5d,Firefox 72.0 (Desktop),K,1975.0,4.0,2.0,3.0,6.0,3.0
3d2bb9ea7025ececfe84808207926736,Chrome 79.0.3945.136 (Mobile),K,1999.0,3.0,2.0,1.0,5.0,6.0
97dd94c8d8fc26590ac132cd56f0d1d9,Firefox 72.0 (Desktop),M,1992.0,5.0,1.0,4.0,10.0,4.0
aecbf43014fa71991fe8535cd13109cd,Chrome 79.0.3945.79 (Desktop),K,1964.0,4.0,4.0,4.0,6.0,2.0
2b372313167b538a38fc0fde63d45acc,Chrome 80.0.3987.100 (Desktop),K,1994.0,4.0,2.0,1.0,8.0,5.0
25788b29574908fda6e555d837b0874d,Chrome 80.0.3987.87 (Mobile),K,1997.0,3.0,2.0,3.0,6.0,4.0
47f42f970931c007ee6c516c14fadb37,Chrome 77.0.3865.120 (Desktop),M,1978.0,4.0,2.0,3.0,10.0,1.0
7137a125453a15958b14c924c5581379,Chrome 79.0.3945.79 (Desktop),K,1957.0,3.0,4.0,4.0,5.0,2.0
9384d22e8b1f549021c365ed10b35f39,Chrome 79.0.3945.93 (Mobile),M,1979.0,3.0,2.0,5.0,8.0,4.0
6c8d14741f520fc10fba4e915e362029,Firefox 71.0 (Desktop),K,1995.0,4.0,2.0,4.0,4.0,3.0
cd161ff8ce298fc46844278fd40c165d,Chrome 78.0.3904.108 (Mobile),K,1982.0,3.0,2.0,1.0,5.0,6.0
0e65562522c4a776ed8e1c80bddd896d,Chrome 78.0.3904.108 (Mobile),M,1903.0,3.0,1.0,5.0,4.0,2.0
f11d5ec08bf795516f60c5e12521fc9d,Chrome 78.0.3904.108 (Desktop),K,1972.0,4.0,1.0,3.0,7.0,1.0
4d76849b24bfabf0aea80c398ad7db11,Chrome 79.0.3945.130 (Desktop),M,1964.0,4.0,2.0,5.0,8.0,4.0
c8b862c7eb5ea8a31d7d5588a4402227,Firefox 72.0 (Desktop),K,1978.0,3.0,2.0,3.0,6.0,2.0
55412bb4deb21a6b3e185fb32bed82a8,Chrome 79.0.3945.130 (Desktop),M,1983.0,4.0,2.0,2.0,7.0,3.0
21335519b0e97915f41985fe03264f18,Chrome 78.0.3904.108 (Desktop),K,1952.0,4.0,4.0,1.0,4.0,2.0
9902f53cd9a2d64b79089d959104c375,Chrome 79.0.3945.136 (Mobile),M,1976.0,2.0,2.0,5.0,2.0,2.0
80a0c7f8f6197d9804ba9e47c96313e0,Chrome 75.0.3770.101 (Mobile),K,1984.0,4.0,2.0,5.0,7.0,2.0
abfc84cdecdb7a20cdc785b27babffad,Chrome 77.0.3865.90 (Desktop),M,1984.0,3.0,2.0,1.0,4.0,1.0
4435d28ecd71dde2d01df8dfe3f4fd91,Chrome 78.0.3904.108 (Desktop),K,1995.0,4.0,2.0,3.0,9.0,2.0
db317784157143c430816b4c7e966011,Chrome 78.0.3904.97 (Desktop),M,1985.0,4.0,2.0,3.0,10.0,4.0
91484686f1d2b17db3d8603b9ace7a19,Chrome 77.0.3865.120 (Desktop),M,1973.0,3.0,2.0,2.0,7.0,4.0
62adbcb0dd0531945e7ce344d6937972,Chrome 71.0.3578.99 (Mobile),K,1945.0,3.0,4.0,1.0,5.0,3.0
13c8ab2e5a7a7c3c34d829144922f4bf,Chrome 80.0.3987.87 (Mobile),K,1982.0,3.0,2.0,1.0,7.0,6.0
b8cd54dc6754b443ec0ec50dfd083b56,Firefox 72.0 (Desktop),M,1974.0,4.0,2.0,4.0,9.0,6.0
fe752ba7a82ba3275adb99471912038c,Chrome 78.0.3904.108 (Mobile),M,1991.0,4.0,2.0,4.0,6.0,3.0
4113098ebc937eabe78f9c3eb03120ae,Chrome 78.0.3904.108 (Desktop),K,1967.0,2.0,7.0,4.0,7.0,2.0
e6ca23c8c64ac42a9cb9b83c6f951f4d,Chrome 78.0.3904.108 (Mobile),K,1983.0,3.0,2.0,2.0,7.0,4.0
48a30a1cfbbdf4cd2ccd44731fc5a2c6,Firefox 73.0 (Desktop),K,1964.0,4.0,2.0,4.0,7.0,3.0
1e19cfe9f3136a64d35c4952560a0edd,Chrome 78.0.3904.108 (Desktop),K,1983.0,3.0,5.0,1.0,4.0,4.0
61d169cddc0322bd8e5d171286412ecf,Chrome 78.0.3904.108 (Mobile),K,1989.0,4.0,2.0,4.0,8.0,3.0
cf79f1f8679147586d6d80b069eab03c,Chrome 78.0.3904.108 (Desktop),M,1969.0,3.0,6.0,1.0,2.0,3.0
7b249ad21508f9de095901d018996306,Chrome 71.0.3578.141 (Mobile),M,1998.0,3.0,3.0,1.0,7.0,5.0
53da7208ec865437ecce4d8e6392d162,Firefox 69.0 (Desktop),K,1990.0,4.0,2.0,4.0,8.0,2.0
5c10defaa458ac1d2d5538f0870bb69f,Chrome 77.0.3865.120 (Desktop),M,1970.0,3.0,2.0,3.0,6.0,1.0
24bc698815a9a5872e70d41752ca2ab3,Chrome 78.0.3904.108 (Desktop),K,1997.0,3.0,3.0,4.0,4.0,3.0
752fad52abe5829ccfe69bb8857e5e92,Firefox 68.0 (Mobile),K,1986.0,3.0,2.0,5.0,8.0,2.0
5c859228aa223f22e35463f415c3d4a0,Chrome 78.0.3904.108 (Mobile),M,1971.0,4.0,2.0,3.0,8.0,5.0
20ee17b856327db870882c1d87aa009e,Chrome 77.0.3865.120 (Desktop),M,1972.0,4.0,2.0,3.0,6.0,4.0
ad92f0563742510e0209d6e02a9c0186,Firefox 52.0 (Desktop),M,1976.0,4.0,2.0,5.0,4.0,1.0
42e582f8909f4e7602f2c94f13eef29e,Chrome 77.0.3865.116 (Mobile),K,1900.0,1.0,3.0,4.0,1.0,2.0
468d112dc6bb38f816bcfcbf46b56075,Chrome 78.0.3904.96 (Mobile),K,1989.0,4.0,2.0,4.0,5.0,3.0
8c97a1e0fe7e0750d64b161964687261,Chrome 79.0.3945.130 (Desktop),K,1987.0,2.0,6.0,1.0,4.0,2.0
1b8d5cffcb364e0af433066a976c58c5,Firefox 71.0 (Desktop),M,1949.0,4.0,4.0,3.0,7.0,2.0
d8a1a9618b7eca67ecb0af49c9f2c37f,Chrome 80.0.3987.117 (Mobile),M,1991.0,3.0,2.0,1.0,8.0,5.0
febb07100e66659938fb0ba98b967d40,Safari 604.1 (Mobile),M,1957.0,4.0,2.0,1.0,7.0,3.0
a21dd0b524be1ec50bd9340b69ab47ca,Chrome 77.0.3865.120 (Desktop),M,1997.0,3.0,2.0,4.0,7.0,3.0
8ea1ee82f3ffe5b99117c1ba7cf34a30,Chrome 78.0.3904.108 (Desktop),M,1989.0,3.0,2.0,3.0,8.0,1.0
55743a3b7f1a7e4d95fdc2485790d38b,Chrome 75.0.3770.100 (Desktop),M,1977.0,4.0,2.0,4.0,8.0,1.0
64361e4f6aa129afbdca1564d3a7ffce,Chrome 78.0.3904.108 (Mobile),K,1998.0,3.0,3.0,1.0,8.0,4.0
8c817c772e092a1ee8a33b3904a3bf3c,Chrome 78.0.3904.108 (Desktop),K,1979.0,4.0,6.0,5.0,9.0,3.0
534758f300b460ec5fa3e344e5f38c72,Firefox 73.0 (Desktop),M,1998.0,3.0,6.0,1.0,3.0,3.0
edf0e76f677718203baa665df8dc43f5,Chrome 78.0.3904.108 (Mobile),K,2004.0,1.0,3.0,4.0,4.0,4.0
19bdd21bc7a1cda235dcb82839cd62e7,Chrome 79.0.3945.79 (Desktop),K,1949.0,3.0,4.0,3.0,7.0,3.0
48241dd2099ed67d6e26ceedc3aa89a4,Chrome 77.0.3865.120 (Desktop),K,1985.0,4.0,2.0,5.0,8.0,3.0
d8cda8c29a6b82b20e2d132459d1c3a2,Chrome 78.0.3904.108 (Desktop),M,1983.0,4.0,2.0,1.0,8.0,4.0
8cf2fa6e86ffd9775ee3bce5fc91555a,Chrome 78.0.3904.108 (Desktop),K,1997.0,3.0,3.0,5.0,9.0,3.0
5e93b3601b589ad0134fc2b8d7fc33a0,Firefox 71.0 (Desktop),K,1982.0,4.0,2.0,2.0,3.0,4.0
9e4866d42df2e0dafdf5833956304f80,Firefox 71.0 (Desktop),K,1991.0,4.0,2.0,4.0,6.0,2.0
96936545c6a1f188c0343275b53617e7,Chrome 78.0.3904.108 (Desktop),M,1973.0,3.0,2.0,4.0,5.0,3.0
2ba47aa01db50c1626aa874e2ee854ce,Chrome 79.0.3945.130 (Desktop),M,1998.0,3.0,3.0,2.0,7.0,3.0
1084bd3503a3fdbf8087d6602b87d58e,Firefox 71.0 (Desktop),K,1978.0,3.0,2.0,3.0,5.0,5.0
c582e73e8d84c0d86f2ff916c3e38067,Chrome 71.0.3578.99 (Mobile),K,1992.0,3.0,2.0,1.0,7.0,4.0
562e77a9eb6eb9eff91c4e32dc146a5c,Chrome 79.0.3945.116 (Mobile),M,1994.0,3.0,2.0,5.0,8.0,3.0
a44ee355a65bd4a680d3545a6443cd0d,Firefox 71.0 (Desktop),K,1977.0,4.0,2.0,2.0,8.0,3.0
6470de666ef8de04f406a583d2f60dc2,Chrome 78.0.3904.108 (Mobile),K,1966.0,2.0,2.0,4.0,6.0,2.0
325b102c6e99acd7fcc7294c5cf53572,Firefox 52.0 (Desktop),M,1972.0,5.0,2.0,5.0,7.0,3.0
3a6d462c4875f22cb989112b03e6e4d7,Firefox 70.0 (Desktop),M,1991.0,4.0,2.0,5.0,6.0,3.0
8a50c34f72b7d2eca50a7930426eb55f,Chrome 77.0.3865.120 (Desktop),M,1959.0,3.0,1.0,4.0,1.0,3.0
6f0e2ba85e47e9236e7c4421fb54bcbc,Edge 18.18362 (Desktop),M,1981.0,3.0,2.0,3.0,7.0,4.0
1a1b858250bc2fa60f1d8eb8769ea5b5,Firefox 71.0 (Desktop),K,1980.0,4.0,1.0,5.0,3.0,4.0
32bb167ce1a2972619b2bf74d78125b0,Chrome 79.0.3945.130 (Desktop),K,1995.0,4.0,2.0,3.0,6.0,2.0
b5319d4790dea53d183e8a2cf13eb45e,Chrome 78.0.3904.108 (Mobile),M,1978.0,4.0,2.0,4.0,4.0,4.0
76ba4915c310d6622bc775e0d56635f3,Chrome 78.0.3904.108 (Desktop),K,1988.0,3.0,6.0,5.0,5.0,2.0
179399dde6a0b5f83f06abdb230c9dd3,Chrome 80.0.3987.87 (Desktop),M,1973.0,4.0,2.0,4.0,7.0,3.0
48ae465cdfed17cbf51286f53d285367,Chrome 79.0.3945.79 (Mobile),M,1985.0,3.0,2.0,5.0,7.0,4.0
4b9e89fca97ec4e417d54e07766f7fdc,Opera 65.0.3467.48 (Desktop),M,1936.0,3.0,4.0,3.0,6.0,2.0
6d89313efa04e3cfa1dada93b3c08eb2,Chrome 79.0.3945.116 (Mobile),K,1987.0,3.0,2.0,1.0,7.0,4.0
c026c966f42875f14bf9fc95e18f0aad,Chrome 78.0.3904.108 (Desktop),M,1996.0,4.0,2.0,1.0,7.0,3.0
5a52db86b11e81840317e24983d59430,Chrome 80.0.3987.100 (Desktop),M,1979.0,3.0,2.0,1.0,8.0,2.0
41c0b4dd08108e318b3abc73f18e1dac,Chrome 77.0.3865.90 (Desktop),M,1985.0,4.0,2.0,3.0,7.0,4.0
76465cc398555989493405f15c21916a,Chrome 80.0.3987.87 (Desktop),M,1972.0,3.0,2.0,3.0,6.0,2.0
721626be4199dfc26108f95e7970c580,Chrome 80.0.3987.117 (Mobile),M,1900.0,1.0,7.0,1.0,6.0,2.0
2259605c1f8cd8403a348e2dc5c8789c,Edge 18.18362 (Desktop),K,1985.0,4.0,2.0,2.0,6.0,3.0
63bb343fe6275ad4736b75c06af1259f,Chrome 78.0.3904.108 (Mobile),K,1979.0,4.0,2.0,2.0,8.0,3.0
ee7889cb44e0a690fc75227219529312,Firefox 71.0 (Desktop),K,1976.0,3.0,2.0,2.0,3.0,5.0
6cbbfe026d4bff83caf08500802c62f3,Chrome 79.0.3945.136 (Mobile),M,2002.0,1.0,3.0,1.0,7.0,4.0
f6d1a752b23910e5849a194233d4350f,Chrome 76.0.3809.89 (Mobile),K,1983.0,3.0,4.0,4.0,7.0,1.0
35260cc82abcbf63a69e04f6c9ecb515,Chrome 78.0.3904.108 (Desktop),M,1959.0,3.0,2.0,1.0,8.0,2.0
64d94c088f4e124f1b5201570ea6f0a5,Chrome 74.0.3729.136 (Mobile),K,2001.0,1.0,3.0,3.0,1.0,6.0
d7b13352773792fb8cdce59b8dc5b301,Chrome 78.0.3904.108 (Desktop),K,1988.0,3.0,2.0,5.0,5.0,3.0
68aab895f035563488b19e0f0572771a,Chrome 78.0.3904.108 (Mobile),K,1982.0,4.0,2.0,3.0,8.0,3.0
2064102d90ce590b4535e8f4402cb2e1,Firefox 71.0 (Desktop),M,1900.0,4.0,2.0,4.0,7.0,2.0
00958ba9f97f2526cc82d38f22d3c560,Chrome 79.0.3945.79 (Desktop),M,1969.0,3.0,4.0,1.0,7.0,3.0
91acc4b0be480bae702acf6d4aa2734f,Chrome 78.0.3904.108 (Mobile),K,1983.0,3.0,1.0,2.0,6.0,3.0
171ee57b4b8264779e8e24b635fd7251,Chrome 77.0.3865.120 (Desktop),M,1980.0,2.0,6.0,5.0,6.0,1.0
8c424089c84287b9fd985c244fdc7652,Firefox 70.0 (Desktop),K,1986.0,4.0,2.0,1.0,8.0,6.0
9c92e4efb78871bac83ee0c605069f13,Chrome 79.0.3945.79 (Desktop),M,1990.0,4.0,2.0,4.0,8.0,4.0
e2e4fffad23d0cb57424afbb3f5f8469,Edge 18.18362 (Desktop),K,1995.0,3.0,2.0,5.0,7.0,2.0
c7f107a928b95df530d54f6e0a5af971,Firefox 68.0 (Mobile),M,1994.0,4.0,2.0,4.0,6.0,2.0
01f0606fa8a3a84456f7591b3e3cb7d1,Chrome 79.0.3945.130 (Desktop),K,1958.0,3.0,7.0,5.0,5.0,1.0
7adee5c884c477904716b70e6a77ed00,Chrome 78.0.3904.108 (Desktop),M,1982.0,3.0,4.0,3.0,9.0,4.0
ab8c31bb64c88eb32bdd3e08c800e35a,Firefox 52.0 (Desktop),K,1969.0,2.0,4.0,3.0,7.0,3.0
67e38269305b9b9f732d61ca82a2897a,Chrome 78.0.3904.108 (Desktop),M,1993.0,4.0,2.0,3.0,6.0,3.0
e400e9db2ba46dd3b7d31858cf6af61a,Chrome 79.0.3945.130 (Desktop),K,1963.0,4.0,2.0,5.0,9.0,3.0
85529fd456b605a2cf2fc94582278027,Chrome 80.0.3987.87 (Mobile),K,2001.0,1.0,3.0,4.0,7.0,3.0
ea05bd4159dd19ee0ad9ae9677cae8d2,Chrome 79.0.3945.136 (Mobile),K,1985.0,4.0,2.0,3.0,6.0,1.0
36bddde6d07d3010458f8ba36c3dfce5,Chrome 79.0.3945.79 (Mobile),M,2001.0,1.0,3.0,3.0,6.0,4.0
ca9d96d32a6ee21bc49d2b1d927fa204,Chrome 78.0.3904.108 (Mobile),M,2000.0,1.0,3.0,1.0,3.0,3.0
50e7e776a4a9306ded66645286a0e1c3,Chrome 78.0.3904.108 (Mobile),K,1977.0,4.0,2.0,1.0,10.0,4.0
d40d4154a8bd8ad0b350425360a8497e,Chrome 77.0.3865.116 (Tablet),K,1986.0,3.0,5.0,1.0,5.0,3.0
e98428c625e2362443184f9ed395ba92,Chrome 79.0.3945.130 (Desktop),K,1965.0,4.0,2.0,4.0,6.0,3.0
b7351ec18388699f2b9aea71d86e92f7,Chrome 79.0.3945.136 (Mobile),K,1999.0,1.0,7.0,5.0,6.0,4.0
871d5e716b7b7dae58a9d69bf60fdbd5,Chrome 78.0.3904.108 (Mobile),M,1970.0,2.0,2.0,2.0,6.0,3.0
617341df96164f548bf7cd7747be841c,Chrome 78.0.3904.108 (Mobile),K,1975.0,4.0,2.0,5.0,7.0,5.0
c597021ac7c1fb5cea2819236181ca54,Opera 63.0.3368.107 (Desktop),K,1996.0,4.0,3.0,1.0,4.0,5.0
d89368a53b1fc5082d0222e1bd71ad15,Chrome 78.0.3904.108 (Desktop),K,1994.0,3.0,2.0,3.0,6.0,3.0
c86fc7f405ea17741a3b62e55e04fd49,Chrome 78.0.3904.108 (Desktop),M,1975.0,3.0,4.0,1.0,4.0,4.0
314bcfc751d603ff370ae8cce06a1060,Chrome 79.0.3945.88 (Desktop),K,1984.0,4.0,2.0,4.0,9.0,2.0
3a216af8e4adf97a2335f7a0e96e4ef3,Chrome 79.0.3945.130 (Desktop),K,1968.0,4.0,2.0,3.0,7.0,2.0
129173bcf7929c245e72beabc7e2b57f,Firefox 71.0 (Desktop),M,1958.0,4.0,2.0,4.0,7.0,2.0
af583abea8f16fbad01ce24b83f8f7c8,Chrome 78.0.3904.108 (Desktop),K,1984.0,4.0,2.0,1.0,6.0,4.0
82523a62faebcda29930942ecfd382d1,Chrome 80.0.3987.87 (Mobile),K,2001.0,1.0,3.0,3.0,8.0,5.0
42f9259806bc078a0b018c87302b6bc6,Chrome 79.0.3945.79 (Desktop),K,2001.0,1.0,3.0,4.0,7.0,6.0
bdb00b40e17bcf5937f5b7baab25389a,Chrome 77.0.3865.90 (Desktop),K,1980.0,4.0,2.0,5.0,6.0,2.0
0989cdb0328f3e67fb1aa868a40d6e73,Chrome 77.0.3865.120 (Desktop),M,1944.0,4.0,4.0,1.0,7.0,2.0
da43915aa95288e0dbfcc8465da20f04,Chrome 76.0.3809.100 (Desktop),M,1993.0,4.0,6.0,1.0,7.0,3.0
3fc332e4dc3fc5d65edbd3ff61e23ef4,Firefox 71.0 (Desktop),M,1964.0,3.0,4.0,5.0,7.0,1.0
aab83401875933892a824d7fbaa0f38f,Chrome 77.0.3865.90 (Desktop),M,1972.0,4.0,2.0,5.0,7.0,4.0
7ca8f8809155be08c6ca6601e020f7d2,Chrome 77.0.3865.78 (Desktop),M,1963.0,3.0,2.0,4.0,4.0,2.0
af23d96fb0eca45633a5762d611498dd,Chrome 79.0.3945.93 (Mobile),K,1963.0,3.0,7.0,3.0,7.0,2.0
c5e5ff2fb4d0993ef52d7d53fa4d40f8,Chrome 79.0.3945.79 (Desktop),K,1994.0,4.0,2.0,5.0,8.0,1.0
a4eb707ebd934905e19d53b5ac35fd60,Firefox 52.0 (Desktop),K,1960.0,3.0,7.0,1.0,5.0,4.0
89b8e1e9e3973d24bd9be23aac69f574,Chrome 78.0.3904.97 (Desktop),K,1997.0,3.0,2.0,1.0,6.0,5.0
dfe405d25df8c5d37fd78f614df98b16,Opera 63.0.3368.107 (Desktop),K,1979.0,3.0,1.0,1.0,7.0,6.0
9fd01e10f1f0f7d163e4fca6b6b47f5e,Chrome 71.0.3578.99 (Mobile),M,1987.0,3.0,1.0,1.0,5.0,4.0
73544889fa99cdb37dcc3da5f78c8870,Chrome 79.0.3945.79 (Mobile),M,1992.0,3.0,2.0,3.0,6.0,2.0
2f1407e4e71abdb0622502178d3d3d0c,Chrome 78.0.3904.108 (Desktop),K,2000.0,3.0,2.0,2.0,7.0,3.0
0ff22269bccb05f09d7627d7f65b9738,Chrome 78.0.3904.108 (Desktop),K,2000.0,3.0,3.0,1.0,5.0,6.0
b5e6b860c44e6ffe5f42ca95f81438c2,Chrome 78.0.3904.108 (Desktop),K,1984.0,3.0,2.0,4.0,6.0,3.0
15e330dd7352b03641364113e6d90fb1,Chrome 78.0.3904.108 (Desktop),M,1984.0,2.0,3.0,3.0,4.0,2.0
0eaae6843d4994cd646e0e9e14ab19fe,Opera 65.0.3467.62 (Desktop),K,1964.0,3.0,2.0,3.0,9.0,4.0
468efabdb6f2f5989921a414470c5756,Firefox 71.0 (Desktop),K,1962.0,3.0,4.0,3.0,6.0,1.0
7f9cdc000f1271f7d0a6388a83c3500f,Safari 604.1 (Mobile),M,1992.0,4.0,2.0,4.0,7.0,1.0
aa9f535deaed0f8b3cd064cd302b111a,Chrome 69.0.3497.128 (Mobile),K,2000.0,1.0,3.0,4.0,7.0,4.0
eb1bb8edb6703689b2c5fc8ad2d6a76e,Chrome 77.0.3865.90 (Desktop),K,1990.0,4.0,2.0,4.0,5.0,3.0
f27902aa695c9a01ce316fc2bfcc9be3,Chrome 59.0.3071.125 (Mobile),K,1987.0,3.0,5.0,3.0,6.0,4.0
9b875fa85cfa750b955fefbf48f2ad65,Chrome 79.0.3945.79 (Desktop),M,1983.0,4.0,2.0,2.0,8.0,6.0
ff5277fc6de02491342dd407c5e32b53,Firefox 60.0 (Desktop),M,1998.0,3.0,2.0,5.0,9.0,2.0
da91331dc9feb027f9450b55a5f5b60a,Chrome 74.0.3729.157 (Mobile),K,1995.0,4.0,2.0,4.0,7.0,3.0
5b8e2897676e6e4b65fc8c7164f2acc5,Chrome 79.0.3945.117 (Desktop),M,1955.0,4.0,4.0,1.0,3.0,2.0
eb3901667f54a25cd52c8ce0ed4c4bb6,Opera 65.0.3467.48 (Desktop),M,1985.0,4.0,2.0,1.0,7.0,4.0
252926ef489a0a15072ab48f00b002f1,Chrome 79.0.3945.130 (Desktop),K,1996.0,4.0,3.0,1.0,6.0,4.0
e7f347b5eb72368296c8c276b4225e1f,Chrome 78.0.3904.108 (Desktop),M,1978.0,4.0,2.0,3.0,6.0,4.0
d9cc721d6f511a401362fa895b6f9d71,Firefox 68.0 (Mobile),M,1970.0,3.0,2.0,3.0,9.0,4.0
83c1402830c7fd1a19470c2d8e9a5583,Chrome 78.0.3904.92 (Desktop),M,1991.0,4.0,2.0,4.0,7.0,2.0
3b7e9fdd1110193f4c0ea95ea5fe9849,Chrome 76.0.3809.132 (Mobile),K,1993.0,3.0,2.0,1.0,7.0,5.0
bc35625c5f3721567a2a3cfa2f66dfd8,Firefox 71.0 (Desktop),M,1980.0,3.0,2.0,4.0,9.0,3.0
7a6fa6a9889c1ca845e943157b12962e,Firefox 71.0 (Desktop),M,1973.0,3.0,2.0,4.0,7.0,4.0
63246cec49044ff3abfb7f1adb783756,Chrome 79.0.3945.130 (Desktop),M,1969.0,4.0,2.0,4.0,8.0,3.0
c27fb9eeaa41a2bb1d705b438af4f53b,Opera 56.0.2780.51441 (Mobile),M,1988.0,4.0,2.0,5.0,7.0,2.0
78a660f9691f33408aa6b60b9fa668b7,Firefox 72.0 (Desktop),M,1999.0,3.0,3.0,1.0,7.0,1.0
d81f32e25820bb3b28d487bdd2b2b675,Chrome 67.0.3396.87 (Mobile),K,1999.0,3.0,6.0,1.0,2.0,5.0
